id,segment,num_views,num_votes,num_comments,act_status
247380,Oakland,8.1,0,1,Archived
197542,Richmond,1.8,0,0,Archived
203378,Richmond,1.8,0,0,Archived
325027,Richmond,1.8,0,0,Archived
92962,Oakland,4.5,0,1,Archived
272990,Richmond,0.9,0,0,Archived
204629,Richmond,0.9,0,0,Archived
361099,Richmond,0.9,0,0,Archived
387926,Richmond,0.9,0,0,Archived
383029,Richmond,0.9,0,0,Archived
185820,Richmond,0.9,0,0,Archived
248997,Richmond,0.9,0,0,Archived
397603,Richmond,0.9,2,0,Acknowledged
251013,Oakland,4.5,5,1,Open
73173,Richmond,0.9,0,0,Archived
231634,Richmond,0.9,0,0,Archived
220535,Richmond,0.9,0,0,Archived
745,Richmond,0.9,0,0,Archived
220587,Richmond,0.9,0,0,Archived
193245,Richmond,0.9,0,0,Archived
96392,Richmond,0.9,0,0,Archived
137887,Richmond,0.9,0,0,Archived
372348,Richmond,0.9,0,0,Archived
310597,Richmond,0.9,0,0,Archived
206342,Richmond,0.9,0,0,Archived
283383,NewHaven,12.6,0,1,Archived
5353,NewHaven,28.8,3,0,Acknowledged
88061,Richmond,0.9,0,0,Archived
32283,Richmond,0.9,1,0,Acknowledged
79024,Richmond,0.9,0,0,Archived
11912,Richmond,0.9,0,0,Archived
335301,Richmond,0.9,1,0,Acknowledged
221592,Richmond,0.9,0,1,Archived
158595,Richmond,0.9,0,0,Archived
120724,NewHaven,37.8,3,0,Open
316135,Richmond,0.9,0,0,Archived
377925,Richmond,0.9,1,0,Acknowledged
355055,Richmond,0.9,0,0,Archived
396278,Richmond,0.9,0,0,Archived
147285,Richmond,0.9,0,0,Archived
243017,Richmond,0.9,0,0,Archived
124862,Richmond,0.9,0,0,Archived
16421,Richmond,0.9,0,0,Archived
166153,Richmond,0.9,0,0,Archived
221328,Richmond,0.9,0,0,Archived
264504,Richmond,0.9,0,0,Archived
303550,Richmond,0.9,0,0,Archived
310015,Richmond,0.9,0,1,Archived
153776,Richmond,1.8,0,0,Archived
154007,Richmond,1.8,0,0,Archived
294177,Richmond,5.4,0,0,Archived
296762,Richmond,5.4,0,0,Archived
203513,Richmond,1.8,0,0,Archived
227851,Oakland,13.5,0,2,Archived
68282,Richmond,0,0,0,Archived
49494,Richmond,0,0,0,Archived
369216,Richmond,0,0,0,Archived
12684,Oakland,2.7,3,0,Acknowledged
13098,Richmond,4.5,0,0,Closed
248311,Richmond,2.7,0,0,Archived
343293,NewHaven,70.2,1,2,Archived
109536,Richmond,10.8,0,0,Archived
53716,Richmond,8.1,0,0,Archived
322886,Oakland,4.5,0,0,Archived
383962,Richmond,8.1,0,2,Archived
343612,Richmond,9.9,3,1,Acknowledged
400229,Richmond,4.5,1,0,Acknowledged
15613,Richmond,2.7,0,0,Archived
155251,Richmond,2.7,0,0,Archived
180165,Richmond,2.7,0,0,Archived
48905,Richmond,5.4,0,0,Archived
207511,Richmond,5.4,0,0,Closed
391763,Oakland,27.9,9,1,Acknowledged
36196,Oakland,5.4,0,0,Archived
170913,Oakland,10.8,8,1,Open
51954,Richmond,4.5,0,0,Archived
396151,Richmond,0.9,0,0,Archived
195255,Oakland,17.1,1,1,Archived
210304,Oakland,16.2,1,1,Archived
190069,Oakland,2.7,0,0,Archived
49195,Oakland,11.7,12,2,Open
215744,Oakland,2.7,2,0,Acknowledged
331898,Richmond,1.8,0,0,Archived
404372,Richmond,5.4,1,0,Acknowledged
274532,Richmond,5.4,1,0,Acknowledged
203003,Oakland,6.3,0,0,Archived
357323,Richmond,5.4,0,0,Archived
186551,Richmond,5.4,0,0,Archived
388575,Richmond,5.4,0,0,Archived
18969,Oakland,6.3,4,0,Acknowledged
358708,Richmond,5.4,0,0,Archived
184112,Oakland,3.6,5,0,Acknowledged
197942,Oakland,2.7,4,0,Acknowledged
301661,Richmond,5.4,0,0,Archived
231848,Oakland,5.4,0,0,Archived
281271,Richmond,5.4,0,0,Archived
324146,Richmond,5.4,0,0,Archived
269524,Richmond,5.4,0,0,Archived
115112,Richmond,3.6,2,0,Acknowledged
196298,Richmond,3.6,0,0,Archived
352417,Oakland,17.1,0,0,Archived
275279,Oakland,16.2,0,0,Archived
203367,Oakland,18.9,0,0,Archived
44689,Richmond,4.5,1,0,Acknowledged
70886,NewHaven,18.9,3,1,Acknowledged
145551,Oakland,2.7,2,0,Open
31759,Oakland,9,0,1,Archived
121704,Oakland,7.2,8,0,Acknowledged
32898,Richmond,4.5,0,0,Archived
268206,Richmond,4.5,1,0,Acknowledged
161339,Richmond,4.5,1,0,Acknowledged
380537,Richmond,4.5,2,0,Acknowledged
88266,Richmond,8.1,2,0,Acknowledged
216772,Richmond,9.9,0,0,Archived
41859,Richmond,2.7,0,0,Archived
402393,NewHaven,36,0,0,Archived
258336,Richmond,1.8,0,0,Archived
354523,Richmond,1.8,0,0,Archived
311632,Richmond,6.3,2,0,Acknowledged
152358,Richmond,2.7,0,1,Archived
237484,Richmond,2.7,0,0,Archived
150557,Richmond,2.7,0,0,Archived
134258,Richmond,4.5,1,0,Open
49278,Richmond,3.6,0,0,Archived
214862,Richmond,9,0,0,Archived
6768,Richmond,0,0,0,Archived
44034,Richmond,1.8,0,0,Archived
5480,Richmond,9.9,0,0,Archived
79722,Richmond,9.9,0,1,Archived
211414,Richmond,7.2,0,2,Archived
93834,Richmond,7.2,0,1,Archived
20989,Richmond,5.4,0,0,Closed
294344,Richmond,5.4,0,0,Archived
363717,Richmond,4.5,3,1,Acknowledged
259592,NewHaven,9,0,1,Archived
66382,Richmond,1.8,0,0,Archived
227843,Oakland,18,6,4,Acknowledged
93699,Oakland,3.6,0,0,Archived
378103,Oakland,2.7,0,0,Archived
320192,Richmond,52.2,13,5,Acknowledged
378252,Richmond,2.7,0,3,Archived
101658,Oakland,1.8,0,0,Archived
14003,Richmond,1.8,0,0,Closed
213507,Richmond,1.8,0,0,Closed
343977,Oakland,18,2,0,Acknowledged
343213,Oakland,17.1,2,0,Acknowledged
75077,Oakland,16.2,2,0,Acknowledged
255952,Oakland,15.3,2,0,Acknowledged
212350,Oakland,14.4,2,0,Acknowledged
128502,Oakland,13.5,2,0,Acknowledged
346693,Richmond,1.8,1,0,Acknowledged
258779,Richmond,5.4,1,0,Acknowledged
258836,Richmond,1.8,0,0,Archived
407713,Richmond,1.8,0,0,Archived
328449,Richmond,1.8,0,0,Archived
10920,Richmond,1.8,0,0,Archived
289224,Richmond,1.8,0,0,Archived
68382,Richmond,1.8,0,0,Archived
28628,Oakland,12.6,2,0,Acknowledged
7050,Richmond,4.5,0,1,Archived
317918,Richmond,3.6,0,0,Archived
373526,Richmond,6.3,0,1,Archived
23443,Richmond,6.3,0,0,Archived
135827,Richmond,7.2,0,0,Archived
80463,Richmond,7.2,0,2,Archived
175468,Richmond,4,2,0.1,Acknowledged
268158,Richmond,4,2,0.1,Acknowledged
157326,Richmond,4,2,0.1,Acknowledged
230312,Richmond,4,2,0.1,Acknowledged
216523,Richmond,4,2,0.1,Archived
67225,Richmond,4,2,0.1,Archived
284005,Richmond,4,2,0.1,Archived
108246,Richmond,4,2,0.1,Acknowledged
76487,Richmond,4,2,0.1,Acknowledged
328848,Richmond,4,0,0,Archived
12554,Richmond,4,0,0,Archived
57481,Richmond,4,0,0,Archived
242298,Richmond,4,1,0,Acknowledged
215296,Oakland,11.7,2,0,Acknowledged
7705,Oakland,4.5,5,0,Acknowledged
151865,Richmond,4,0,0,Archived
132755,Oakland,24.3,0,4,Archived
231812,Oakland,2.7,0,0,Archived
138643,Richmond,4,0,0,Archived
2476,Richmond,4,0,0,Archived
214340,Richmond,4,0,0,Archived
355359,Oakland,6.3,0,0,Archived
299541,Oakland,25.2,0,7,Archived
22583,Oakland,3.6,0,0,Closed
151900,Richmond,4,0,0,Archived
228797,Oakland,5.4,0,0,Archived
42325,Oakland,8.1,0,0,Archived
295559,Oakland,8.1,0,0,Archived
224260,Oakland,8.1,0,0,Archived
105848,Oakland,12.6,1,1,Archived
9494,Oakland,2.7,0,0,Archived
116550,Oakland,3.6,0,0,Archived
308772,Oakland,10.8,0,0,Archived
89849,Richmond,4,0,0,Archived
29393,Richmond,4,1,0,Acknowledged
192258,Richmond,4,0,0,Archived
228424,Richmond,4.5,2,0,Acknowledged
193848,Richmond,4.5,0,0,Closed
401963,Richmond,5.4,0,1,Archived
133325,Richmond,21.6,0,0,Archived
379072,Richmond,8.1,0,0,Archived
152361,Richmond,8.1,0,0,Archived
79006,Richmond,9.9,0,0,Archived
212060,Richmond,4.5,0,0,Archived
61194,Richmond,4.5,0,0,Archived
39399,Oakland,4.5,0,1,Archived
379197,Richmond,4.5,0,0,Archived
282381,Richmond,4.5,0,0,Archived
80145,Richmond,1.8,1,0,Acknowledged
308769,Oakland,5.4,0,0,Archived
238472,Richmond,33.3,0,2,Archived
48830,Richmond,21.6,0,2,Archived
80802,Richmond,3.6,1,0,Acknowledged
90572,Richmond,1.8,0,0,Archived
291925,Richmond,4.5,0,1,Archived
160516,Richmond,4.5,0,0,Archived
169498,Oakland,9.9,0,0,Archived
127161,Oakland,9,0,0,Archived
119488,Richmond,4.5,0,0,Archived
332704,Richmond,4.5,2,0,Acknowledged
18299,NewHaven,54,3,0,Acknowledged
43527,Richmond,4.5,0,0,Archived
375996,Richmond,4.5,1,0,Acknowledged
199934,Richmond,4.5,0,0,Archived
215238,Oakland,8.1,0,0,Archived
39561,Oakland,9.9,1,1,Archived
60437,Richmond,4.5,1,0,Acknowledged
201611,Richmond,4.5,0,0,Archived
187457,Richmond,2.7,0,0,Archived
38427,NewHaven,45,3,0,Open
152802,Oakland,12.6,0,2,Archived
160292,Richmond,2.7,0,0,Archived
40191,Richmond,2.7,0,2,Archived
79054,Oakland,15.3,0,1,Archived
174807,Richmond,2.7,0,0,Archived
221268,Richmond,16.2,8,8,Acknowledged
392117,Richmond,3.6,0,0,Archived
397315,Richmond,5.4,2,0,Open
405135,Richmond,2.7,0,0,Archived
293279,Richmond,1.8,0,0,Archived
177597,Oakland,6.3,4,0,Acknowledged
84343,Richmond,7.2,4,0,Acknowledged
27414,Richmond,3.6,0,0,Archived
13421,Oakland,74.7,32,3,Open
32367,Oakland,4.5,3,0,Open
132087,Oakland,1.8,3,0,Acknowledged
35732,Richmond,1.8,1,0,Acknowledged
94850,Richmond,1.8,1,0,Acknowledged
140262,Richmond,2.7,0,0,Archived
20391,Richmond,3.6,0,0,Archived
339364,Richmond,2.7,0,0,Archived
286717,Richmond,11.7,0,0,Archived
292499,Richmond,4.5,0,0,Closed
184563,Richmond,4.5,0,0,Archived
171335,Richmond,4.5,3,0,Acknowledged
110627,Richmond,4.5,1,0,Acknowledged
204282,Richmond,3.6,0,0,Archived
37459,Richmond,5.4,0,0,Archived
384687,Oakland,8.1,5,0,Acknowledged
75620,Oakland,15.3,12,3,Acknowledged
24080,Richmond,5.4,1,0,Acknowledged
79133,Richmond,5.4,0,0,Closed
233123,Oakland,7.2,6,1,Acknowledged
215388,Oakland,13.5,8,0,Open
266091,Oakland,7.2,0,1,Archived
198142,Richmond,5.4,0,0,Archived
314987,Richmond,5.4,0,0,Archived
273654,Oakland,17.1,6,1,Open
54646,Richmond,5.4,1,0,Acknowledged
82377,Oakland,16.2,6,1,Open
86234,Oakland,13.5,5,2,Open
180578,Oakland,7.2,7,1,Open
230337,Oakland,9.9,1,1,Archived
61320,Oakland,11.7,7,0,Open
237762,Oakland,11.7,1,1,Archived
107122,Richmond,5.4,0,0,Archived
177091,Oakland,7.2,1,3,Archived
257421,Oakland,8.1,7,1,Acknowledged
112516,Oakland,3.6,0,1,Archived
324747,Richmond,5.4,0,0,Archived
101791,Richmond,0.9,0,0,Archived
153544,Richmond,0.9,0,0,Archived
285844,Richmond,0.9,0,0,Archived
358354,Richmond,0.9,0,0,Archived
169597,Richmond,0.9,0,0,Archived
173045,Richmond,0.9,0,0,Archived
78194,Richmond,0.9,0,0,Closed
352361,Richmond,0.9,0,0,Closed
110768,Richmond,0.9,0,0,Archived
395158,Oakland,6.3,0,0,Archived
254238,Richmond,0.9,0,0,Archived
332551,Oakland,5.4,1,0,Acknowledged
315611,Oakland,2.7,0,0,Archived
117372,Richmond,0.9,0,0,Archived
201920,Oakland,8.1,8,0,Acknowledged
358974,Oakland,6.3,0,0,Archived
336905,Richmond,0.9,0,0,Archived
231004,Oakland,9.9,4,0,Acknowledged
150049,Richmond,0.9,0,0,Archived
275875,Richmond,0.9,0,0,Archived
387904,Oakland,9,4,0,Acknowledged
232479,Richmond,0.9,0,0,Archived
280361,Richmond,0.9,0,0,Archived
191860,Richmond,2.7,0,0,Archived
3076,Richmond,5.4,3,0,Acknowledged
68938,Richmond,1.8,0,0,Archived
7430,Richmond,1.8,0,0,Archived
248080,Oakland,8.1,4,0,Acknowledged
183552,Richmond,1.8,0,0,Archived
61512,Richmond,1.8,0,0,Archived
286657,Oakland,7.2,4,0,Acknowledged
154576,Oakland,2.7,0,1,Archived
371736,Oakland,2.7,0,0,Archived
14564,Richmond,1.8,0,0,Archived
14841,Oakland,9,3,0,Acknowledged
386340,Oakland,3.6,3,0,Acknowledged
36315,Richmond,3.6,0,0,Archived
290124,Richmond,2.7,0,1,Closed
86731,Richmond,4.5,0,0,Archived
407650,Richmond,4.5,0,0,Archived
330063,Oakland,9.9,3,0,Acknowledged
72795,Oakland,8.1,0,2,Archived
224137,Oakland,9.9,9,3,Acknowledged
349567,Oakland,6.3,7,0,Open
265174,Oakland,7.2,0,0,Closed
177946,Oakland,3.6,0,0,Archived
366236,Oakland,18,0,7,Archived
296661,Oakland,9,0,0,Archived
127729,Richmond,1.8,0,0,Archived
181897,Richmond,1.8,0,0,Archived
115238,Richmond,1.8,0,0,Archived
366183,Richmond,1.8,0,0,Archived
234649,Richmond,8.1,0,0,Archived
12889,Richmond,1.8,0,0,Archived
324849,Oakland,4.5,0,0,Archived
209017,Richmond,5.4,0,0,Archived
271659,Richmond,5.4,0,0,Archived
290624,Oakland,1.8,0,0,Archived
80939,Richmond,5.4,0,1,Archived
96950,Oakland,0.9,0,0,Archived
42350,Oakland,3.6,0,0,Archived
898,Richmond,0.9,0,0,Archived
272441,Richmond,0.9,0,0,Archived
334033,Oakland,7.2,0,0,Archived
138937,Richmond,0.9,0,0,Archived
280683,Richmond,0.9,0,0,Archived
95796,Richmond,2.7,0,0,Archived
22604,Richmond,4.5,0,0,Archived
144321,Oakland,5.4,0,1,Archived
100339,Richmond,4.5,1,0,Acknowledged
104118,NewHaven,23.4,2,3,Open
212858,Oakland,7.2,0,2,Archived
81942,Oakland,6.3,0,1,Archived
225447,Oakland,1.8,0,0,Archived
216679,Richmond,6.3,0,0,Archived
246147,Richmond,7.2,0,0,Archived
174407,Richmond,4.5,0,0,Archived
34294,Richmond,4.5,0,0,Archived
37427,Richmond,3.6,0,1,Archived
6978,Richmond,1.8,0,0,Archived
247144,Richmond,3.6,0,1,Archived
306404,Oakland,4.5,0,0,Archived
131218,Richmond,2.7,0,0,Archived
232638,Oakland,12.6,0,0,Archived
72361,Richmond,4.5,0,0,Archived
120822,Richmond,4.5,0,0,Archived
151513,Richmond,1.8,0,0,Archived
17848,Richmond,1.8,0,0,Archived
48721,Richmond,1.8,0,1,Archived
401264,Richmond,4,2,0.1,Acknowledged
9349,Richmond,4,2,0.1,Acknowledged
18273,Richmond,4,2,0.1,Closed
191838,Richmond,4,2,0.1,Closed
101924,Richmond,4,2,0.1,Closed
64366,Richmond,4,2,0.1,Closed
261330,Richmond,4,2,0.1,Closed
225328,Richmond,4,2,0.1,Closed
248779,Richmond,4,2,0.1,Closed
300894,Richmond,4,2,0.1,Closed
261512,Richmond,4,2,0.1,Closed
322462,Oakland,10.8,0,0,Archived
276000,Richmond,4,2,0.1,Closed
343289,Oakland,9.9,0,0,Archived
178998,Richmond,4,2,0.1,Closed
144473,Oakland,7.2,0,0,Archived
179622,Oakland,9,0,0,Archived
169531,Richmond,4,2,0.1,Closed
154810,Richmond,4,2,0.1,Closed
161818,Richmond,4,2,0.1,Closed
61854,Richmond,4,2,0.1,Closed
143129,Richmond,4,2,0.1,Closed
202653,Richmond,4,2,0.1,Closed
242381,Richmond,4,2,0.1,Closed
111305,Richmond,4,2,0.1,Closed
126431,Richmond,4,2,0.1,Closed
279472,Richmond,4,2,0.1,Closed
158324,Richmond,4,2,0.1,Closed
237440,Richmond,4,2,0.1,Closed
265832,Richmond,4,2,0.1,Closed
18044,Richmond,4,2,0.1,Closed
161253,Oakland,1.8,0,1,Archived
386394,Richmond,4,2,0.1,Closed
290770,Oakland,0.9,2,0,Acknowledged
240943,Richmond,4,2,0.1,Closed
260248,Richmond,4,2,0.1,Acknowledged
206581,Richmond,4,2,0.1,Closed
300492,Oakland,6.3,0,1,Archived
290479,Richmond,4,2,0.1,Closed
356376,Oakland,28.8,10,0,Acknowledged
263405,Richmond,4,2,0.1,Closed
170904,Richmond,4,2,0.1,Closed
216046,Richmond,4,2,0.1,Closed
223383,Richmond,4,2,0.1,Closed
190379,Richmond,4,2,0.1,Acknowledged
101861,Richmond,4,2,0.1,Closed
252527,Oakland,13.5,0,0,Archived
335305,Oakland,8.1,0,0,Archived
61364,Oakland,7.2,0,1,Archived
33345,Richmond,4,0,2,Closed
5150,Richmond,4,1,0,Acknowledged
340005,Oakland,11.7,6,0,Open
222278,Oakland,7.2,0,0,Archived
50387,Richmond,4,0,2,Closed
129144,Oakland,8.1,1,1,Archived
342800,Oakland,5.4,0,0,Archived
51943,Richmond,4,1,0,Acknowledged
308699,Richmond,4,1,0,Acknowledged
216269,Richmond,4,1,0,Open
118412,Richmond,4,1,0,Acknowledged
341488,Richmond,4,0,0,Closed
91681,Richmond,4,1,0,Open
120561,Richmond,4,1,0,Acknowledged
311991,Richmond,4,0,0,Closed
60966,Richmond,5.4,0,0,Archived
287114,Richmond,9.9,0,1,Archived
58692,Richmond,3.6,0,0,Archived
251251,Richmond,6.3,0,0,Archived
201225,Richmond,9.9,9,1,Acknowledged
114198,Richmond,0.9,0,0,Archived
301149,Richmond,0.9,0,0,Archived
202952,Richmond,0.9,0,0,Archived
354644,Richmond,0.9,0,0,Archived
125699,Richmond,0.9,0,0,Archived
165121,Richmond,0.9,0,0,Archived
302222,Richmond,0.9,0,0,Archived
372927,Richmond,0.9,0,0,Archived
133881,Richmond,0.9,0,0,Archived
392236,Richmond,0.9,0,0,Archived
201799,Richmond,0.9,0,0,Archived
370810,Richmond,0.9,0,0,Archived
181392,Richmond,0.9,0,0,Archived
375937,Richmond,0.9,0,0,Archived
294498,Richmond,0.9,0,0,Archived
392155,Richmond,0.9,0,0,Archived
29202,Richmond,0.9,0,0,Archived
121079,Richmond,0.9,0,0,Archived
12582,Richmond,0.9,0,0,Archived
193495,Richmond,0.9,0,0,Archived
343344,Richmond,0.9,0,0,Archived
141029,Richmond,0.9,0,0,Archived
199330,Richmond,0.9,0,0,Archived
292902,Richmond,0.9,1,0,Acknowledged
211006,Richmond,0.9,0,0,Archived
197971,Richmond,0.9,1,0,Acknowledged
343825,Oakland,5.4,0,0,Archived
174200,Richmond,0.9,0,0,Archived
16017,Richmond,0.9,0,0,Archived
40267,Oakland,1.8,0,0,Archived
35617,Oakland,3.6,0,0,Archived
40372,Oakland,9,0,0,Archived
16563,Oakland,8.1,3,0,Acknowledged
217494,Richmond,0.9,0,0,Archived
33886,Richmond,0.9,0,0,Archived
257909,Oakland,6.3,7,0,Acknowledged
366748,Oakland,6.3,5,0,Acknowledged
342399,Richmond,0.9,0,0,Archived
314054,Richmond,0.9,0,0,Archived
253488,Richmond,0.9,0,0,Archived
209341,Richmond,0.9,0,0,Archived
93779,Richmond,0.9,0,0,Archived
205101,Richmond,0.9,0,0,Archived
376773,Richmond,0.9,0,0,Archived
298325,Richmond,0.9,0,0,Archived
381914,Richmond,0.9,0,0,Archived
253944,Richmond,0.9,0,0,Archived
168941,Oakland,7.2,0,0,Archived
138201,Oakland,3.6,0,0,Archived
294743,Oakland,8.1,7,1,Acknowledged
356101,Oakland,18,11,2,Open
297004,Oakland,17.1,11,2,Open
83406,Oakland,10.8,0,0,Archived
162934,Richmond,0.9,0,0,Archived
398668,Richmond,0.9,0,0,Archived
40680,Richmond,0.9,0,0,Archived
9325,Oakland,4.5,0,0,Archived
163358,Richmond,0.9,0,0,Archived
13902,Richmond,0.9,0,0,Archived
261598,Richmond,0.9,0,0,Archived
334163,Richmond,0.9,0,0,Archived
222584,Richmond,0.9,0,0,Archived
139953,Oakland,18,16,2,Acknowledged
6899,Richmond,0.9,0,0,Archived
328947,Richmond,0.9,0,0,Archived
200233,Oakland,13.5,3,0,Open
224055,Richmond,0.9,0,0,Archived
323507,Richmond,0.9,0,0,Archived
242768,Richmond,0.9,0,0,Archived
205252,Oakland,11.7,0,0,Archived
66661,Richmond,0.9,0,0,Archived
152725,Richmond,0.9,0,0,Archived
153428,Richmond,0.9,0,0,Archived
53093,Richmond,0.9,0,0,Archived
63593,Richmond,0.9,0,0,Archived
323638,Richmond,0.9,0,0,Archived
141747,Richmond,0.9,0,0,Archived
267587,Oakland,2.7,0,0,Archived
46333,Richmond,0.9,0,0,Archived
175215,Richmond,0.9,0,0,Archived
182110,Oakland,5.4,0,0,Archived
385287,Richmond,0.9,0,0,Archived
385223,Richmond,0.9,0,0,Archived
120132,Richmond,0.9,0,0,Archived
17360,Oakland,20.7,0,0,Archived
270919,Richmond,0.9,0,0,Archived
69774,Richmond,0.9,0,0,Archived
385979,NewHaven,89.1,1,6,Archived
5121,Richmond,0.9,0,0,Archived
370768,Richmond,0.9,0,0,Archived
16187,Oakland,6.3,2,2,Archived
390272,NewHaven,22.5,1,0,Open
350118,Richmond,0.9,0,0,Archived
119028,Richmond,0.9,0,0,Archived
133794,Richmond,0.9,0,0,Archived
407924,Oakland,3.6,0,0,Archived
346367,Richmond,0.9,0,0,Archived
307830,Oakland,9.9,0,0,Archived
180096,Richmond,0.9,0,0,Archived
46490,Richmond,0.9,0,0,Archived
176539,Richmond,0.9,0,0,Archived
151418,Richmond,0.9,0,0,Archived
80378,Richmond,0.9,0,0,Archived
402382,Richmond,0.9,0,0,Archived
398424,Richmond,0.9,0,0,Archived
146702,Richmond,0.9,0,0,Archived
389802,Richmond,0.9,0,0,Archived
48136,Oakland,29.7,14,4,Acknowledged
360292,Richmond,0.9,0,0,Archived
239567,Richmond,0.9,0,0,Archived
356573,Richmond,0.9,0,0,Archived
144669,Oakland,3.6,4,0,Open
344976,Richmond,0.9,0,0,Archived
15059,Oakland,9,0,0,Archived
36682,NewHaven,42.3,2,0,Open
177531,Richmond,0.9,1,0,Acknowledged
216258,Richmond,0.9,0,0,Archived
248234,Oakland,5.4,0,0,Archived
107791,Oakland,2.7,2,0,Acknowledged
394125,Richmond,0.9,0,0,Archived
47975,NewHaven,72,0,2,Archived
257401,Richmond,0.9,0,0,Archived
307456,Oakland,2.7,2,0,Acknowledged
343375,Oakland,24.3,10,1,Acknowledged
138415,Richmond,0.9,0,0,Archived
56899,Oakland,3.6,4,0,Acknowledged
282991,Oakland,12.6,0,0,Closed
43730,Oakland,11.7,0,0,Closed
212458,Oakland,10.8,0,0,Closed
100388,Richmond,0.9,0,0,Archived
6806,Oakland,9.9,0,0,Closed
314568,Oakland,9,0,0,Closed
305397,Oakland,5.4,0,0,Archived
216541,Oakland,6.3,2,0,Acknowledged
53767,Richmond,0.9,0,0,Archived
88277,Oakland,3.6,0,0,Archived
330007,Richmond,0.9,1,0,Acknowledged
152419,Richmond,0.9,0,0,Archived
335723,Richmond,0.9,0,0,Archived
58446,Richmond,0.9,0,0,Archived
103821,Richmond,0.9,0,0,Archived
50118,Richmond,0.9,0,0,Archived
57769,Oakland,2.7,0,0,Archived
135421,Oakland,7.2,0,0,Archived
257415,Oakland,5.4,0,0,Archived
285110,Richmond,0.9,0,0,Archived
117103,Oakland,30.6,7,7,Open
371632,Oakland,4.5,3,0,Open
307909,Oakland,10.8,0,1,Archived
131549,Richmond,0.9,0,0,Archived
172660,Richmond,0.9,0,0,Archived
130906,Richmond,0.9,0,0,Archived
205711,Richmond,0.9,0,0,Archived
213382,Richmond,0.9,0,0,Archived
172677,Richmond,0.9,0,0,Archived
87201,Oakland,9.9,0,1,Archived
327390,Richmond,0.9,0,0,Archived
62965,Oakland,5.4,0,0,Archived
286423,Richmond,0.9,0,0,Archived
203272,Oakland,8.1,1,1,Archived
153581,Richmond,0.9,0,0,Archived
183059,Richmond,0.9,0,0,Archived
194826,Richmond,0.9,0,0,Archived
117060,Richmond,0.9,0,0,Archived
42311,Richmond,0.9,0,0,Archived
215068,Richmond,0.9,0,0,Archived
173033,Richmond,0.9,0,0,Archived
153347,Richmond,0.9,0,0,Archived
142416,Richmond,0.9,0,0,Archived
191581,Richmond,0.9,0,0,Archived
364990,Richmond,0.9,0,0,Archived
206062,Oakland,32.4,14,11,Open
307546,Oakland,15.3,10,0,Acknowledged
170642,Richmond,0.9,0,0,Archived
147346,Richmond,0.9,0,0,Archived
88304,Richmond,0.9,0,0,Archived
386757,Richmond,0.9,0,0,Archived
165865,Richmond,0.9,0,0,Archived
216522,NewHaven,48.6,1,1,Archived
192732,Oakland,0.9,2,1,Acknowledged
191470,Oakland,52.2,6,0,Acknowledged
154932,NewHaven,33.3,0,0,Archived
75265,NewHaven,24.3,6,5,Open
274679,NewHaven,46.8,5,2,Acknowledged
242659,NewHaven,7.2,0,0,Archived
116633,NewHaven,57.6,2,3,Archived
3285,Oakland,6.3,0,1,Closed
214238,NewHaven,31.5,7,1,Open
194252,NewHaven,7.2,3,0,Acknowledged
310957,NewHaven,2.7,0,0,Archived
226489,NewHaven,2.7,0,0,Archived
383726,NewHaven,94.5,0,1,Archived
319613,NewHaven,33.3,9,1,Acknowledged
286538,NewHaven,9.9,3,0,Acknowledged
181,NewHaven,9.9,0,1,Archived
306965,NewHaven,9.9,0,1,Archived
402234,Richmond,0.9,0,0,Archived
122230,Richmond,0.9,0,0,Archived
257513,Richmond,0.9,0,0,Archived
144268,NewHaven,9.9,0,0,Archived
311256,Richmond,0.9,0,0,Archived
76712,Richmond,0.9,0,0,Archived
307695,NewHaven,9.9,2,0,Acknowledged
160313,Richmond,0.9,0,0,Archived
224858,NewHaven,9.9,0,0,Archived
325089,Richmond,0.9,0,0,Archived
33344,Richmond,0.9,0,0,Archived
376047,Richmond,0.9,0,0,Archived
268429,NewHaven,63,4,4,Acknowledged
104490,NewHaven,9.9,0,0,Archived
209868,NewHaven,28.8,4,0,Acknowledged
2414,Richmond,0.9,0,0,Archived
249813,NewHaven,77.4,8,4,Open
39315,NewHaven,54,3,0,Acknowledged
62949,NewHaven,59.4,3,10,Archived
203773,NewHaven,45.9,9,4,Open
233345,NewHaven,27.9,7,6,Open
42231,NewHaven,42.3,0,6,Archived
311865,NewHaven,12.6,0,1,Archived
103819,NewHaven,117.9,3,0,Open
297323,NewHaven,54,0,0,Archived
407258,NewHaven,22.5,3,1,Acknowledged
32248,NewHaven,36.9,0,2,Archived
203993,NewHaven,61.2,12,6,Acknowledged
75741,NewHaven,48.6,0,1,Archived
292956,NewHaven,81,11,2,Acknowledged
410775,Oakland,3.6,0,0,Archived
74325,Oakland,14.4,5,0,Open
374227,Richmond,0.9,0,0,Archived
167025,Richmond,0.9,0,0,Archived
234225,Richmond,0.9,0,0,Archived
277309,Richmond,0.9,0,0,Archived
45966,Oakland,13.5,5,0,Open
7382,Richmond,0.9,0,0,Archived
338076,Richmond,0.9,0,0,Archived
98255,Richmond,0.9,0,0,Archived
43308,Richmond,0.9,0,0,Archived
272776,Richmond,0.9,0,0,Archived
398215,Richmond,0.9,1,0,Acknowledged
396485,Richmond,0.9,0,0,Archived
142165,Richmond,0.9,0,0,Archived
344133,Richmond,0.9,0,0,Archived
