id,Segment
218798,remote_api
218799,remote_api
218801,remote_api
218802,remote_api
218807,remote_api
218808,remote_api
218811,remote_api
218814,remote_api
218818,richmond
218821,remote_api
218824,remote_api
218825,remote_api
218828,remote_api
218831,richmond
218832,richmond
218834,remote_api
218836,richmond
218839,remote_api
218840,remote_api
218841,new_haven
218845,remote_api
218850,remote_api
218853,remote_api
218858,oak_other
218860,chi_other
218862,remote_api
218863,remote_api
218864,remote_api
218866,remote_api
218867,remote_api
218868,remote_api
218872,remote_api
218878,new_haven
218879,remote_api
218880,new_haven
218883,remote_api
218885,oak_other
218890,remote_api
218893,remote_api
218896,remote_api
218897,remote_api
218899,remote_api
218903,remote_api
218906,remote_api
218907,remote_api
218909,remote_api
218910,remote_api
218911,richmond
218912,remote_api
218913,remote_api
218915,remote_api
218927,remote_api
218930,oak_other
218931,remote_api
218937,remote_api
218941,remote_api
218948,remote_api
218949,remote_api
218950,remote_api
218951,remote_api
218953,remote_api
218956,remote_api
218960,richmond
218962,remote_api
218963,remote_api
218965,remote_api
218970,remote_api
218972,remote_api
218977,remote_api
218981,remote_api
218983,remote_api
218985,richmond
218987,remote_api
218992,remote_api
218993,remote_api
218994,remote_api
218995,remote_api
219002,remote_api
219004,remote_api
219005,remote_api
219009,remote_api
219016,remote_api
219018,remote_api
219024,remote_api
219026,remote_api
219027,remote_api
219028,remote_api
219031,remote_api
219035,remote_api
219040,remote_api
219054,remote_api
219059,new_haven
219060,remote_api
219063,richmond
219066,remote_api
219068,remote_api
219081,remote_api
219085,remote_api
219089,remote_api
219090,remote_api
219094,richmond
219095,remote_api
219096,remote_api
219097,remote_api
219104,remote_api
219108,remote_api
219109,remote_api
219113,remote_api
219115,remote_api
219116,remote_api
219117,oak_other
219128,remote_api
219130,remote_api
219141,remote_api
219143,remote_api
219148,oak_other
219150,remote_api
219152,remote_api
219155,richmond
219157,remote_api
219158,remote_api
219167,remote_api
219169,remote_api
219172,remote_api
219175,remote_api
219179,richmond
219180,remote_api
219181,remote_api
219185,remote_api
219189,remote_api
219195,remote_api
219196,oak_other
219198,chi_other
219201,remote_api
219202,remote_api
219204,remote_api
219205,remote_api
219207,remote_api
219208,remote_api
219209,richmond
219210,remote_api
219212,richmond
219213,remote_api
219221,richmond
219222,remote_api
219228,remote_api
219229,remote_api
219231,remote_api
219232,remote_api
219233,remote_api
219234,remote_api
219235,remote_api
219241,remote_api
219243,remote_api
219244,remote_api
219245,chi_other
219251,remote_api
219255,remote_api
219257,richmond
219261,remote_api
219263,remote_api
219265,remote_api
219266,richmond
219271,remote_api
219272,remote_api
219275,new_haven
219276,remote_api
219278,remote_api
219281,remote_api
219285,remote_api
219286,remote_api
219287,remote_api
219290,remote_api
219291,remote_api
219295,richmond
219296,remote_api
219297,remote_api
219298,remote_api
219302,remote_api
219305,remote_api
219306,remote_api
219309,remote_api
219310,remote_api
219311,remote_api
219312,remote_api
219317,richmond
219318,remote_api
219320,remote_api
219324,oak_other
219328,remote_api
219332,remote_api
219334,remote_api
219335,remote_api
219336,richmond
219340,remote_api
219350,remote_api
219354,remote_api
219357,remote_api
219358,remote_api
219359,remote_api
219361,remote_api
219364,remote_api
219368,remote_api
219370,remote_api
219373,remote_api
219375,remote_api
219377,remote_api
219378,richmond
219381,richmond
219386,remote_api
219389,remote_api
219390,richmond
219391,remote_api
219396,remote_api
219398,remote_api
219399,remote_api
219403,remote_api
219405,remote_api
219408,remote_api
219410,richmond
219414,remote_api
219415,remote_api
219420,remote_api
219429,remote_api
219436,remote_api
219438,remote_api
219439,remote_api
219440,new_haven
219441,remote_api
219444,remote_api
219446,remote_api
219447,remote_api
219457,remote_api
219458,remote_api
219463,richmond
219464,remote_api
219468,richmond
219469,remote_api
219470,richmond
219476,remote_api
219478,remote_api
219484,remote_api
219485,remote_api
219486,remote_api
219488,remote_api
219494,remote_api
219495,richmond
219498,remote_api
219501,remote_api
219502,remote_api
219504,remote_api
219523,remote_api
219530,remote_api
219535,remote_api
219539,remote_api
219541,remote_api
219544,new_haven
219550,remote_api
219555,new_haven
219558,remote_api
219561,remote_api
219563,new_haven
219570,remote_api
219572,remote_api
219574,remote_api
219575,remote_api
219576,remote_api
219578,remote_api
219585,new_haven
219586,remote_api
219590,remote_api
219591,oak_other
219594,richmond
219595,remote_api
219596,remote_api
219597,remote_api
219599,remote_api
219602,remote_api
219604,richmond
219606,remote_api
219608,remote_api
219610,remote_api
219616,remote_api
219617,remote_api
219618,remote_api
219619,remote_api
219620,remote_api
219624,remote_api
219625,remote_api
219629,oak_other
219631,remote_api
219638,remote_api
219642,remote_api
219643,remote_api
219645,remote_api
219648,remote_api
219649,remote_api
219650,remote_api
219658,remote_api
219663,remote_api
219664,remote_api
219665,oak_other
219670,remote_api
219671,remote_api
219678,remote_api
219679,remote_api
219680,remote_api
219681,remote_api
219685,remote_api
219691,remote_api
219693,remote_api
219694,richmond
219695,remote_api
219697,remote_api
219699,remote_api
219700,remote_api
219703,oak_other
219704,remote_api
219708,richmond
219711,remote_api
219712,richmond
219713,remote_api
219715,richmond
219718,remote_api
219724,remote_api
219725,oak_other
219729,remote_api
219733,remote_api
219737,richmond
219741,richmond
219743,richmond
219745,remote_api
219749,remote_api
219750,remote_api
219751,remote_api
219752,remote_api
219756,remote_api
219757,remote_api
219762,remote_api
219764,remote_api
219765,remote_api
219768,richmond
219772,remote_api
219773,remote_api
219778,remote_api
219779,remote_api
219782,remote_api
219783,remote_api
219786,richmond
219792,remote_api
219796,remote_api
219797,remote_api
219801,remote_api
219802,richmond
219803,remote_api
219805,remote_api
219814,remote_api
219815,remote_api
219818,remote_api
219819,remote_api
219833,remote_api
219834,remote_api
219835,remote_api
219837,oak_other
219842,oak_other
219843,remote_api
219846,richmond
219851,remote_api
219856,remote_api
219859,oak_other
219862,remote_api
219867,remote_api
219868,remote_api
219869,richmond
219870,richmond
219871,new_haven
219875,remote_api
219876,remote_api
219880,remote_api
219885,remote_api
219887,remote_api
219888,remote_api
219891,remote_api
219893,remote_api
219894,remote_api
219898,remote_api
219900,richmond
219902,remote_api
219903,remote_api
219904,oak_other
219909,remote_api
219910,remote_api
219911,remote_api
219915,remote_api
219919,richmond
219921,richmond
219929,remote_api
219934,remote_api
219936,remote_api
219937,richmond
219940,richmond
219942,remote_api
219947,remote_api
219949,remote_api
219952,remote_api
219954,remote_api
219955,remote_api
219959,remote_api
219964,oak_other
219965,remote_api
219972,remote_api
219974,richmond
219979,remote_api
219984,remote_api
219985,remote_api
219986,remote_api
219988,remote_api
219989,remote_api
219993,remote_api
219994,remote_api
219998,remote_api
220002,richmond
220005,remote_api
220006,remote_api
220007,new_haven
220012,oak_other
220018,remote_api
220020,remote_api
220025,remote_api
220027,chi_other
220028,remote_api
220030,new_haven
220031,remote_api
220032,richmond
220035,remote_api
220036,remote_api
220038,remote_api
220039,remote_api
220043,oak_other
220049,remote_api
220057,remote_api
220058,remote_api
220060,remote_api
220062,remote_api
220064,remote_api
220065,remote_api
220067,remote_api
220068,oak_other
220072,remote_api
220073,richmond
220074,remote_api
220075,remote_api
220078,remote_api
220086,remote_api
220088,remote_api
220091,remote_api
220095,remote_api
220100,remote_api
220104,new_haven
220105,remote_api
220107,remote_api
220109,new_haven
220113,remote_api
220114,remote_api
220115,richmond
220116,richmond
220120,remote_api
220121,oak_other
220122,remote_api
220126,remote_api
220127,remote_api
220131,remote_api
220132,new_haven
220133,remote_api
220135,remote_api
220139,remote_api
220141,remote_api
220142,remote_api
220143,richmond
220148,remote_api
220154,richmond
220155,remote_api
220162,remote_api
220163,remote_api
220167,remote_api
220168,oak_other
220169,remote_api
220170,remote_api
220171,remote_api
220173,remote_api
220176,richmond
220177,remote_api
220179,remote_api
220180,remote_api
220187,remote_api
220190,richmond
220191,remote_api
220192,new_haven
220193,remote_api
220194,new_haven
220195,richmond
220196,remote_api
220202,remote_api
220203,richmond
220204,remote_api
220206,remote_api
220210,remote_api
220211,remote_api
220212,remote_api
220215,remote_api
220216,remote_api
220219,richmond
220221,remote_api
220227,richmond
220228,richmond
220234,remote_api
220235,remote_api
220239,remote_api
220246,remote_api
220247,remote_api
220249,remote_api
220251,remote_api
220252,richmond
220254,remote_api
220255,remote_api
220257,remote_api
220258,remote_api
220261,new_haven
220265,remote_api
220267,remote_api
220269,remote_api
220273,remote_api
220276,remote_api
220278,remote_api
220279,remote_api
220283,remote_api
220285,remote_api
220286,remote_api
220288,remote_api
220291,richmond
220294,remote_api
220297,remote_api
220298,remote_api
220300,remote_api
220301,remote_api
220303,remote_api
220304,remote_api
220305,remote_api
220308,remote_api
220311,remote_api
220321,remote_api
220322,oak_other
220325,remote_api
220327,remote_api
220331,remote_api
220332,remote_api
220335,remote_api
220340,remote_api
220343,remote_api
220344,oak_other
220346,remote_api
220348,remote_api
220349,remote_api
220352,remote_api
220353,remote_api
220354,remote_api
220355,oak_other
220356,remote_api
220358,remote_api
220361,remote_api
220362,remote_api
220369,remote_api
220371,remote_api
220374,remote_api
220377,remote_api
220380,remote_api
220384,remote_api
220385,remote_api
220389,remote_api
220394,oak_other
220403,remote_api
220404,chi_other
220405,remote_api
220409,remote_api
220418,new_haven
220424,remote_api
220426,remote_api
220429,remote_api
220433,remote_api
220435,remote_api
220436,remote_api
220437,new_haven
220438,remote_api
220439,chi_other
220446,remote_api
220448,remote_api
220452,remote_api
220453,remote_api
220455,remote_api
220458,remote_api
220459,remote_api
220460,remote_api
220461,remote_api
220464,remote_api
220466,remote_api
220467,richmond
220470,remote_api
220472,remote_api
220476,richmond
220479,remote_api
220484,remote_api
220486,remote_api
220487,oak_other
220488,remote_api
220490,remote_api
220492,remote_api
220497,remote_api
220500,remote_api
220501,remote_api
220502,remote_api
220506,remote_api
220507,richmond
220510,remote_api
220511,remote_api
220514,remote_api
220519,remote_api
220521,remote_api
220525,remote_api
220529,remote_api
220532,remote_api
220533,new_haven
220535,richmond
220537,remote_api
220538,remote_api
220540,remote_api
220542,remote_api
220543,remote_api
220548,remote_api
220549,remote_api
220550,remote_api
220551,remote_api
220556,remote_api
220558,remote_api
220562,remote_api
220567,remote_api
220568,richmond
220571,new_haven
220573,remote_api
220574,remote_api
220577,oak_other
220578,remote_api
220579,remote_api
220580,oak_other
220582,oak_other
220584,remote_api
220587,richmond
220588,remote_api
220590,remote_api
220591,remote_api
220594,remote_api
220595,remote_api
220598,oak_other
220600,remote_api
220602,remote_api
220605,remote_api
220607,new_haven
220611,remote_api
220616,remote_api
220624,oak_other
220625,remote_api
220626,remote_api
220634,remote_api
220640,remote_api
220643,remote_api
220645,remote_api
220647,remote_api
220650,remote_api
220651,remote_api
220654,remote_api
220655,remote_api
220656,remote_api
220661,richmond
220663,remote_api
220664,remote_api
220665,richmond
220666,richmond
220668,remote_api
220670,remote_api
220673,remote_api
220675,richmond
220679,remote_api
220682,remote_api
220684,remote_api
220688,remote_api
220689,remote_api
220690,remote_api
220692,remote_api
220694,remote_api
220698,remote_api
220701,remote_api
220703,remote_api
220704,richmond
220707,remote_api
220708,remote_api
220711,remote_api
220712,richmond
220713,remote_api
220718,richmond
220721,remote_api
220725,remote_api
220726,remote_api
220728,remote_api
220735,richmond
220741,remote_api
220742,remote_api
220744,remote_api
220746,remote_api
220748,richmond
220751,remote_api
220757,remote_api
220768,remote_api
220769,remote_api
220773,richmond
220774,remote_api
220775,remote_api
220776,richmond
220777,richmond
220781,remote_api
220783,remote_api
220784,remote_api
220787,remote_api
220790,richmond
220792,remote_api
220793,richmond
220795,richmond
220796,new_haven
220798,remote_api
220800,remote_api
220803,richmond
220805,remote_api
220810,remote_api
220813,richmond
220815,remote_api
220816,remote_api
220822,remote_api
220826,remote_api
220828,remote_api
220830,remote_api
220837,remote_api
220842,remote_api
220845,oak_other
220846,remote_api
220847,richmond
220851,remote_api
220855,oak_other
220856,remote_api
220857,remote_api
220859,oak_other
220860,remote_api
220867,remote_api
220872,remote_api
220873,remote_api
220874,remote_api
220877,richmond
220882,richmond
220883,remote_api
220884,chi_other
220889,remote_api
220891,remote_api
220892,remote_api
220900,remote_api
220909,remote_api
220910,remote_api
220911,remote_api
220913,richmond
220914,remote_api
220920,remote_api
220921,remote_api
220922,remote_api
220923,remote_api
220924,richmond
220926,richmond
220928,remote_api
220929,remote_api
220930,remote_api
220933,remote_api
220934,remote_api
220939,remote_api
220940,remote_api
220946,remote_api
220950,oak_other
220953,remote_api
220961,remote_api
220966,richmond
220970,remote_api
220973,remote_api
220982,remote_api
220986,remote_api
220991,remote_api
220995,remote_api
220996,remote_api
220998,richmond
221000,remote_api
221013,remote_api
221022,new_haven
221023,remote_api
221031,remote_api
221040,richmond
221045,remote_api
221046,remote_api
221051,remote_api
221053,richmond
221054,remote_api
221056,remote_api
221058,remote_api
221060,remote_api
221063,remote_api
221065,remote_api
221066,remote_api
221070,remote_api
221072,remote_api
221074,remote_api
221075,remote_api
221077,remote_api
221078,remote_api
221080,remote_api
221086,remote_api
221089,remote_api
221093,remote_api
221094,remote_api
221095,remote_api
221098,remote_api
221100,remote_api
221108,remote_api
221112,remote_api
221119,remote_api
221120,remote_api
221121,richmond
221122,remote_api
221124,remote_api
221131,remote_api
221133,richmond
221136,remote_api
221137,remote_api
221139,remote_api
221140,remote_api
221142,remote_api
221143,remote_api
221144,remote_api
221145,richmond
221146,oak_other
221148,remote_api
221151,remote_api
221154,remote_api
221166,remote_api
221168,remote_api
221169,new_haven
221170,remote_api
221173,remote_api
221179,remote_api
221181,remote_api
221182,remote_api
221183,remote_api
221184,remote_api
221190,remote_api
221193,chi_other
221198,remote_api
221199,remote_api
221201,remote_api
221203,remote_api
221210,richmond
221212,remote_api
221213,new_haven
221217,richmond
221221,remote_api
221222,new_haven
221230,remote_api
221232,richmond
221236,remote_api
221239,remote_api
221240,remote_api
221243,remote_api
221246,remote_api
221247,remote_api
221250,remote_api
221253,remote_api
221259,remote_api
221261,remote_api
221262,remote_api
221265,remote_api
221268,richmond
221273,remote_api
221276,remote_api
221278,richmond
221285,remote_api
221286,remote_api
221288,remote_api
221294,remote_api
221301,remote_api
221302,richmond
221303,remote_api
221307,remote_api
221314,remote_api
221315,remote_api
221316,richmond
221323,remote_api
221326,remote_api
221328,richmond
221329,remote_api
221330,remote_api
221332,remote_api
221340,remote_api
221343,richmond
221344,remote_api
221346,remote_api
221347,remote_api
221349,remote_api
221350,remote_api
221356,remote_api
221357,remote_api
221358,richmond
221362,remote_api
221370,remote_api
221371,oak_other
221377,remote_api
221378,remote_api
221382,remote_api
221385,remote_api
221386,remote_api
221387,remote_api
221388,richmond
221389,remote_api
221394,remote_api
221406,remote_api
221408,remote_api
221410,remote_api
221412,remote_api
221416,remote_api
221419,remote_api
221420,richmond
221421,remote_api
221422,remote_api
221423,oak_other
221424,remote_api
221425,remote_api
221428,remote_api
221430,remote_api
221435,remote_api
221440,remote_api
221444,remote_api
221446,remote_api
221449,remote_api
221450,remote_api
221453,remote_api
221455,remote_api
221456,remote_api
221459,remote_api
221461,remote_api
221463,remote_api
221466,remote_api
221469,remote_api
221475,remote_api
221476,remote_api
221481,remote_api
221482,remote_api
221485,remote_api
221486,remote_api
221487,chi_other
221488,remote_api
221493,remote_api
221494,remote_api
221496,remote_api
221498,remote_api
221500,remote_api
221501,remote_api
221502,remote_api
221505,remote_api
221506,oak_other
221507,remote_api
221508,chi_other
221511,remote_api
221512,remote_api
221513,remote_api
221514,remote_api
221520,remote_api
221522,remote_api
221523,remote_api
221524,remote_api
221531,richmond
221533,remote_api
221535,remote_api
221537,remote_api
221540,richmond
221544,remote_api
221548,remote_api
221552,remote_api
221553,remote_api
221554,richmond
221555,remote_api
221561,remote_api
221563,remote_api
221567,new_haven
221568,remote_api
221570,remote_api
221572,remote_api
221578,remote_api
221579,richmond
221580,richmond
221581,remote_api
221582,remote_api
221584,remote_api
221588,oak_other
221590,remote_api
221592,richmond
221594,remote_api
221595,remote_api
221599,remote_api
221600,remote_api
221601,remote_api
221602,remote_api
221603,richmond
221605,remote_api
221607,oak_other
221609,remote_api
221611,oak_other
221615,oak_other
221616,remote_api
221617,remote_api
221618,remote_api
221622,remote_api
221624,remote_api
221627,remote_api
221632,remote_api
221636,remote_api
221637,remote_api
221638,remote_api
221655,remote_api
221660,remote_api
221664,remote_api
221665,richmond
221666,remote_api
221667,remote_api
221668,remote_api
221669,remote_api
221671,remote_api
221675,remote_api
221680,richmond
221684,remote_api
221689,remote_api
221690,remote_api
221693,remote_api
221694,richmond
221695,remote_api
221698,remote_api
221707,oak_other
221712,remote_api
221714,remote_api
221716,remote_api
221718,remote_api
221721,remote_api
221723,remote_api
221726,oak_other
221727,remote_api
221728,remote_api
221730,remote_api
221733,new_haven
221734,new_haven
221735,remote_api
221736,remote_api
221737,richmond
221741,remote_api
221744,chi_other
221747,remote_api
221748,remote_api
221750,remote_api
221754,remote_api
221756,remote_api
221759,remote_api
221767,richmond
221768,remote_api
221771,remote_api
221772,remote_api
221773,remote_api
221775,remote_api
221778,chi_other
221780,remote_api
221787,remote_api
221791,remote_api
221792,remote_api
221796,richmond
221802,remote_api
221803,richmond
221804,remote_api
221806,remote_api
221819,remote_api
221820,remote_api
221821,remote_api
221826,remote_api
221828,remote_api
221837,remote_api
221838,remote_api
221839,remote_api
221842,remote_api
221845,remote_api
221850,oak_other
221851,remote_api
221854,remote_api
221857,remote_api
221863,remote_api
221865,new_haven
221870,remote_api
221872,remote_api
221874,remote_api
221875,remote_api
221876,remote_api
221883,remote_api
221884,remote_api
221887,remote_api
221888,remote_api
221892,remote_api
221897,remote_api
221898,remote_api
221899,remote_api
221900,remote_api
221905,oak_other
221906,remote_api
221907,remote_api
221908,remote_api
221912,remote_api
221914,remote_api
221915,remote_api
221921,remote_api
221923,remote_api
221932,remote_api
221934,remote_api
221935,remote_api
221937,remote_api
221939,remote_api
221940,remote_api
221944,remote_api
221945,richmond
221947,remote_api
221954,remote_api
221955,remote_api
221956,remote_api
221970,remote_api
221974,remote_api
221977,remote_api
221978,remote_api
221980,remote_api
221982,remote_api
221984,remote_api
221985,richmond
221987,remote_api
221994,remote_api
221995,oak_other
221998,remote_api
222009,remote_api
222013,remote_api
222017,remote_api
222019,remote_api
222027,remote_api
222028,remote_api
222030,remote_api
222031,remote_api
222033,remote_api
222035,remote_api
222044,chi_other
222045,remote_api
222049,remote_api
222050,remote_api
222054,remote_api
222063,remote_api
222065,remote_api
222066,remote_api
222068,richmond
222077,remote_api
222083,remote_api
222092,remote_api
222098,remote_api
222099,remote_api
222102,remote_api
222103,remote_api
222106,new_haven
222108,remote_api
222110,remote_api
222118,remote_api
222119,remote_api
222124,richmond
222128,remote_api
222131,remote_api
222133,remote_api
222137,remote_api
222139,remote_api
222149,remote_api
222150,remote_api
222152,remote_api
222160,remote_api
222162,remote_api
222164,richmond
222166,remote_api
222169,remote_api
222170,remote_api
222176,remote_api
222177,oak_other
222180,remote_api
222182,remote_api
222183,remote_api
222189,remote_api
222191,remote_api
222193,remote_api
222198,remote_api
222205,remote_api
222209,remote_api
222210,remote_api
222211,remote_api
222213,remote_api
222215,remote_api
222216,remote_api
222218,remote_api
222220,richmond
222224,remote_api
222226,remote_api
222228,remote_api
222229,remote_api
222231,remote_api
222238,remote_api
222242,remote_api
222245,remote_api
222247,remote_api
222248,remote_api
222250,remote_api
222257,remote_api
222260,remote_api
222263,remote_api
222266,remote_api
222268,oak_other
222270,remote_api
222275,remote_api
222278,oak_other
222283,remote_api
222285,remote_api
222290,remote_api
222293,remote_api
222299,remote_api
222302,richmond
222307,remote_api
222308,oak_other
222315,remote_api
222316,remote_api
222318,remote_api
222321,remote_api
222323,remote_api
222326,remote_api
222331,remote_api
222334,remote_api
222337,remote_api
222339,remote_api
222341,remote_api
222348,remote_api
222360,remote_api
222368,remote_api
222373,remote_api
222376,richmond
222379,remote_api
222381,remote_api
222387,remote_api
222388,remote_api
222396,remote_api
222398,remote_api
222400,remote_api
222402,new_haven
222406,remote_api
222409,remote_api
222410,remote_api
222411,remote_api
222414,remote_api
222417,remote_api
222418,remote_api
222421,new_haven
222423,remote_api
222426,new_haven
222428,remote_api
222429,remote_api
222431,remote_api
222432,remote_api
222436,remote_api
222437,remote_api
222444,oak_other
222448,remote_api
222450,new_haven
222451,remote_api
222452,remote_api
222453,remote_api
222457,richmond
222468,remote_api
222471,chi_other
222472,richmond
222478,remote_api
222480,remote_api
222484,richmond
222485,richmond
222490,remote_api
222491,remote_api
222495,remote_api
222499,remote_api
222500,remote_api
222503,remote_api
222506,remote_api
222510,oak_other
222518,remote_api
222521,remote_api
222523,remote_api
222524,remote_api
222529,remote_api
222533,remote_api
222534,remote_api
222537,remote_api
222542,remote_api
222543,remote_api
222544,remote_api
222552,remote_api
222556,remote_api
222558,remote_api
222559,remote_api
222560,richmond
222565,remote_api
222567,remote_api
222573,remote_api
222575,remote_api
222578,remote_api
222584,richmond
222587,remote_api
222591,chi_other
222593,remote_api
222598,remote_api
222607,remote_api
222608,remote_api
222610,remote_api
222614,remote_api
222615,remote_api
222618,remote_api
222627,remote_api
222631,remote_api
222633,richmond
222634,remote_api
222635,remote_api
222637,new_haven
222640,remote_api
222642,remote_api
222646,remote_api
222647,remote_api
222648,remote_api
222649,remote_api
222662,oak_other
222663,richmond
222666,remote_api
222672,remote_api
222673,remote_api
222675,remote_api
222676,richmond
222677,oak_other
222679,remote_api
222681,remote_api
222683,remote_api
222685,remote_api
222690,remote_api
222691,remote_api
222692,remote_api
222693,remote_api
222694,remote_api
222697,remote_api
222701,remote_api
222707,remote_api
222708,remote_api
222709,remote_api
222711,remote_api
222715,remote_api
222716,remote_api
222717,remote_api
222727,remote_api
222728,remote_api
222733,remote_api
222739,remote_api
222744,remote_api
222746,remote_api
222749,remote_api
222750,remote_api
222751,remote_api
222753,oak_other
222758,remote_api
222759,remote_api
222760,remote_api
222764,remote_api
222767,remote_api
222769,remote_api
222770,remote_api
222773,remote_api
222774,remote_api
222776,remote_api
222779,remote_api
222780,remote_api
222781,remote_api
222783,remote_api
222784,remote_api
222786,remote_api
222787,oak_other
222789,remote_api
222790,remote_api
222791,remote_api
222792,remote_api
222793,remote_api
222794,richmond
222797,remote_api
222799,remote_api
222804,remote_api
222805,remote_api
222810,remote_api
222811,remote_api
222813,remote_api
222816,remote_api
222818,remote_api
222822,remote_api
222829,remote_api
222832,remote_api
222835,remote_api
222841,remote_api
222844,remote_api
222847,remote_api
222852,richmond
222857,remote_api
222860,remote_api
222862,remote_api
222864,remote_api
222868,remote_api
222873,richmond
222877,remote_api
222879,richmond
222887,remote_api
222892,remote_api
222893,remote_api
222895,remote_api
222896,remote_api
222900,remote_api
222903,remote_api
222905,richmond
222909,remote_api
222910,remote_api
222916,remote_api
222922,remote_api
222928,remote_api
222932,richmond
222937,remote_api
222939,remote_api
222941,remote_api
222942,remote_api
222943,remote_api
222958,oak_other
222965,remote_api
222969,remote_api
222972,remote_api
222978,remote_api
222985,remote_api
222986,remote_api
222990,oak_other
222991,remote_api
222992,remote_api
222994,remote_api
222996,remote_api
222998,richmond
223000,remote_api
223007,remote_api
223009,remote_api
223011,remote_api
223013,remote_api
223021,richmond
223028,remote_api
223030,remote_api
223032,remote_api
223037,remote_api
223045,remote_api
223046,richmond
223053,richmond
223056,remote_api
223059,remote_api
223063,oak_other
223064,remote_api
223069,remote_api
223071,remote_api
223073,remote_api
223077,remote_api
223079,remote_api
223084,remote_api
223085,richmond
223087,remote_api
223088,remote_api
223090,remote_api
223096,remote_api
223099,remote_api
223100,richmond
223101,remote_api
223108,remote_api
223111,remote_api
223114,remote_api
223117,remote_api
223119,richmond
223123,remote_api
223125,remote_api
223127,remote_api
223131,remote_api
223134,remote_api
223136,remote_api
223142,remote_api
223143,remote_api
223147,remote_api
223148,remote_api
223150,remote_api
223152,remote_api
223154,remote_api
223157,remote_api
223165,remote_api
223171,remote_api
223174,richmond
223175,remote_api
223177,oak_other
223183,remote_api
223185,remote_api
223190,remote_api
223191,remote_api
223193,remote_api
223195,oak_other
223196,remote_api
223200,remote_api
223206,remote_api
223211,richmond
223214,remote_api
223217,remote_api
223221,remote_api
223222,remote_api
223224,remote_api
223226,richmond
223229,remote_api
223230,richmond
223232,remote_api
223233,remote_api
223234,remote_api
223236,remote_api
223237,remote_api
223238,remote_api
223240,remote_api
223243,remote_api
223248,remote_api
223249,richmond
223250,remote_api
223251,remote_api
223253,richmond
223257,remote_api
223258,remote_api
223259,remote_api
223266,remote_api
223271,remote_api
223272,remote_api
223274,remote_api
223276,remote_api
223280,remote_api
223282,remote_api
223290,remote_api
223292,remote_api
223293,remote_api
223294,remote_api
223299,remote_api
223301,remote_api
223303,oak_other
223304,remote_api
223313,remote_api
223316,remote_api
223317,remote_api
223319,richmond
223320,remote_api
223321,remote_api
223322,oak_other
223323,remote_api
223325,remote_api
223328,remote_api
223330,richmond
223331,richmond
223333,chi_other
223334,remote_api
223336,remote_api
223340,oak_other
223343,remote_api
223344,remote_api
223349,remote_api
223351,remote_api
223359,remote_api
223363,remote_api
223364,remote_api
223365,remote_api
223367,new_haven
223379,remote_api
223381,remote_api
223383,richmond
223384,remote_api
223385,richmond
223390,remote_api
223392,chi_other
223397,remote_api
223399,remote_api
223400,remote_api
223401,remote_api
223403,remote_api
223410,remote_api
223413,remote_api
223420,remote_api
223421,richmond
223425,remote_api
223426,remote_api
223427,remote_api
223430,remote_api
223431,remote_api
223433,remote_api
223434,remote_api
223435,remote_api
223438,oak_other
223442,remote_api
223443,richmond
223444,remote_api
223446,oak_other
223447,remote_api
223449,remote_api
223452,remote_api
223458,remote_api
223462,richmond
223464,remote_api
223465,oak_other
223468,remote_api
223469,remote_api
223473,remote_api
223474,remote_api
223480,remote_api
223481,richmond
223483,remote_api
223485,remote_api
223486,remote_api
223487,remote_api
223493,oak_other
223494,remote_api
223495,oak_other
223500,remote_api
223502,remote_api
223503,remote_api
223504,remote_api
223505,oak_other
223507,oak_other
223509,remote_api
223510,remote_api
223511,remote_api
223512,remote_api
223514,richmond
223515,remote_api
223516,remote_api
223517,remote_api
223522,remote_api
223524,remote_api
223526,richmond
223527,remote_api
223528,remote_api
223532,remote_api
223535,remote_api
223540,remote_api
223543,remote_api
223549,remote_api
223557,remote_api
223559,remote_api
223563,remote_api
223566,remote_api
223568,richmond
223569,remote_api
223570,remote_api
223572,remote_api
223573,remote_api
223575,richmond
223578,remote_api
223582,richmond
223584,remote_api
223585,remote_api
223588,remote_api
223592,remote_api
223593,remote_api
223594,remote_api
223595,remote_api
223596,remote_api
223599,richmond
223601,remote_api
223602,remote_api
223603,remote_api
223604,remote_api
223606,remote_api
223607,remote_api
223614,remote_api
223616,remote_api
223619,remote_api
223620,remote_api
223621,remote_api
223625,remote_api
223627,remote_api
223628,remote_api
223631,oak_other
223632,remote_api
223633,remote_api
223637,remote_api
223642,remote_api
223645,remote_api
223647,remote_api
223648,remote_api
223650,remote_api
223651,remote_api
223652,remote_api
223653,remote_api
223654,remote_api
223655,new_haven
223656,remote_api
223659,remote_api
223660,remote_api
223663,remote_api
223665,remote_api
223670,chi_other
223671,remote_api
223672,remote_api
223678,new_haven
223680,remote_api
223681,new_haven
223683,remote_api
223685,remote_api
223686,remote_api
223690,remote_api
223693,richmond
223695,remote_api
223699,richmond
223702,remote_api
223703,remote_api
223705,remote_api
223710,remote_api
223713,remote_api
223716,remote_api
223717,remote_api
223718,remote_api
223719,remote_api
223720,remote_api
223721,remote_api
223725,oak_other
223727,oak_other
223728,remote_api
223730,remote_api
223738,remote_api
223739,richmond
223741,remote_api
223744,remote_api
223745,remote_api
223747,remote_api
223748,remote_api
223751,remote_api
223752,remote_api
223755,remote_api
223757,remote_api
223758,remote_api
223760,remote_api
223762,remote_api
223764,richmond
223767,remote_api
223773,new_haven
